statecode,policyID,county_name,line
FL,896748,SUWANNEE COUNTY,Residential
FL,640263,SUWANNEE COUNTY,Residential
FL,756661,SUWANNEE COUNTY,Residential
FL,267816,SUWANNEE COUNTY,Residential
FL,876992,SUWANNEE COUNTY,Residential
FL,866801,SUWANNEE COUNTY,Residential
FL,135106,SUWANNEE COUNTY,Residential
FL,995558,SUWANNEE COUNTY,Residential
FL,577604,SUWANNEE COUNTY,Residential
FL,334208,SUWANNEE COUNTY,Residential
FL,601206,SUWANNEE COUNTY,Residential
FL,335613,SUWANNEE COUNTY,Residential
FL,586214,SUWANNEE COUNTY,Residential
FL,645424,SUWANNEE COUNTY,Residential
FL,584595,SUWANNEE COUNTY,Residential
FL,924430,SUWANNEE COUNTY,Residential
FL,842675,CLAY COUNTY,Residential
FL,379599,CLAY COUNTY,Commercial
FL,280286,CLAY COUNTY,Commercial
FL,147622,CLAY COUNTY,Commercial
FL,592104,CLAY COUNTY,Residential
FL,936914,CLAY COUNTY,Residential
FL,689421,CLAY COUNTY,Residential
FL,162509,CLAY COUNTY,Residential
FL,205789,CLAY COUNTY,Residential
FL,559033,CLAY COUNTY,Residential
FL,411708,CLAY COUNTY,Residential
FL,945341,CLAY COUNTY,Residential
FL,985128,CLAY COUNTY,Residential
FL,859902,CLAY COUNTY,Residential
FL,767859,CLAY COUNTY,Residential
FL,235747,CLAY COUNTY,Residential
FL,644183,CLAY COUNTY,Residential
FL,956443,CLAY COUNTY,Residential
FL,278796,CLAY COUNTY,Residential
FL,608556,CLAY COUNTY,Residential
FL,454763,CLAY COUNTY,Residential
FL,908461,CLAY COUNTY,Residential
FL,333252,CLAY COUNTY,Residential
FL,332105,CLAY COUNTY,Residential
FL,874411,CLAY COUNTY,Residential
FL,700665,CLAY COUNTY,Residential
FL,582288,CLAY COUNTY,Residential
FL,903047,CLAY COUNTY,Residential
FL,446936,CLAY COUNTY,Residential
FL,758257,CLAY COUNTY,Residential
FL,205579,CLAY COUNTY,Residential
FL,542261,CLAY COUNTY,Residential
FL,467776,CLAY COUNTY,Residential
FL,547808,CLAY COUNTY,Residential
FL,148603,CLAY COUNTY,Residential
FL,620151,CLAY COUNTY,Residential
FL,423148,CLAY COUNTY,Residential
FL,285805,CLAY COUNTY,Residential
FL,666963,CLAY COUNTY,Residential
FL,218058,CLAY COUNTY,Commercial
FL,824968,CLAY COUNTY,Residential
FL,583791,CLAY COUNTY,Residential
FL,288895,CLAY COUNTY,Residential
FL,622218,CLAY COUNTY,Commercial
FL,471679,CLAY COUNTY,Residential
FL,330603,CLAY COUNTY,Residential
FL,340377,CLAY COUNTY,Residential
FL,325580,CLAY COUNTY,Residential
FL,355939,CLAY COUNTY,Residential
FL,537551,CLAY COUNTY,Residential
FL,817217,CLAY COUNTY,Residential
FL,307610,CLAY COUNTY,Residential
FL,934843,CLAY COUNTY,Residential
FL,479633,CLAY COUNTY,Residential
FL,261810,CLAY COUNTY,Residential
FL,251498,CLAY COUNTY,Residential
FL,652676,CLAY COUNTY,Residential
FL,430162,CLAY COUNTY,Residential
FL,107565,CLAY COUNTY,Residential
FL,137773,CLAY COUNTY,Residential
FL,150881,CLAY COUNTY,Commercial
FL,818305,CLAY COUNTY,Residential
FL,772993,CLAY COUNTY,Residential
FL,335686,CLAY COUNTY,Residential
FL,354163,CLAY COUNTY,Residential
FL,131859,CLAY COUNTY,Residential
FL,102237,CLAY COUNTY,Residential
FL,496689,CLAY COUNTY,Residential
FL,386266,CLAY COUNTY,Residential
FL,189496,CLAY COUNTY,Residential
FL,448454,CLAY COUNTY,Residential
FL,152055,CLAY COUNTY,Residential
FL,516954,CLAY COUNTY,Residential
FL,346222,LAFAYETTE COUNTY,Residential
FL,827364,LAFAYETTE COUNTY,Residential
FL,865575,LAFAYETTE COUNTY,Residential
FL,666784,LAFAYETTE COUNTY,Residential
FL,908304,LAFAYETTE COUNTY,Residential
FL,724035,LAFAYETTE COUNTY,Residential
FL,616507,LAFAYETTE COUNTY,Residential
FL,743467,LAFAYETTE COUNTY,Residential
FL,542565,LAFAYETTE COUNTY,Residential
FL,666420,LAFAYETTE COUNTY,Residential
FL,716343,LAFAYETTE COUNTY,Residential
FL,166243,LAFAYETTE COUNTY,Residential
FL,869527,LAFAYETTE COUNTY,Residential
FL,793316,LAFAYETTE COUNTY,Residential
FL,525660,LAFAYETTE COUNTY,Residential
FL,228542,LAFAYETTE COUNTY,Residential
FL,345892,LAFAYETTE COUNTY,Residential
FL,235832,LAFAYETTE COUNTY,Residential
FL,710139,LAFAYETTE COUNTY,Residential
FL,352426,LAFAYETTE COUNTY,Residential
FL,384442,LAFAYETTE COUNTY,Residential
FL,286876,LAFAYETTE COUNTY,Residential
FL,300150,LAFAYETTE COUNTY,Residential
FL,604759,LAFAYETTE COUNTY,Residential
FL,374411,LAFAYETTE COUNTY,Residential
FL,447691,LAFAYETTE COUNTY,Residential
FL,735405,LAFAYETTE COUNTY,Residential
FL,476328,LAFAYETTE COUNTY,Residential
FL,188892,LAFAYETTE COUNTY,Residential
FL,738918,LAFAYETTE COUNTY,Residential
FL,320338,LAFAYETTE COUNTY,Residential
FL,443947,LAFAYETTE COUNTY,Residential
FL,167317,LAFAYETTE COUNTY,Residential
FL,430437,LAFAYETTE COUNTY,Residential
FL,873593,LAFAYETTE COUNTY,Residential
FL,653808,LAFAYETTE COUNTY,Residential
FL,122734,LAFAYETTE COUNTY,Residential
FL,603486,LAFAYETTE COUNTY,Residential
FL,855783,LAFAYETTE COUNTY,Residential
FL,379870,LAFAYETTE COUNTY,Residential
FL,536577,LAFAYETTE COUNTY,Residential
FL,178873,LAFAYETTE COUNTY,Residential
FL,300562,LAFAYETTE COUNTY,Residential
FL,555619,LAFAYETTE COUNTY,Residential
FL,758060,LAFAYETTE COUNTY,Residential
FL,489526,LAFAYETTE COUNTY,Residential
FL,861565,LAFAYETTE COUNTY,Residential
FL,692765,LAFAYETTE COUNTY,Residential
FL,428588,LAFAYETTE COUNTY,Residential
FL,116583,LAFAYETTE COUNTY,Residential
FL,779587,LAFAYETTE COUNTY,Residential
FL,827888,LAFAYETTE COUNTY,Residential
FL,983194,LAFAYETTE COUNTY,Residential
FL,549068,LAFAYETTE COUNTY,Residential
FL,116416,LAFAYETTE COUNTY,Residential
FL,787983,LAFAYETTE COUNTY,Residential
FL,473317,LAFAYETTE COUNTY,Residential
FL,139920,LAFAYETTE COUNTY,Residential
FL,464379,LAFAYETTE COUNTY,Residential
FL,110577,LAFAYETTE COUNTY,Residential
FL,964532,LAFAYETTE COUNTY,Residential
FL,783365,LAFAYETTE COUNTY,Residential
FL,243580,LAFAYETTE COUNTY,Residential
FL,936931,LAFAYETTE COUNTY,Residential
FL,464273,LAFAYETTE COUNTY,Residential
FL,142893,LAFAYETTE COUNTY,Residential
FL,583948,LAFAYETTE COUNTY,Residential
FL,466262,LAFAYETTE COUNTY,Residential
FL,868179,CLAY COUNTY,Residential
FL,368509,CLAY COUNTY,Residential
FL,825334,CLAY COUNTY,Residential
FL,584286,CLAY COUNTY,Residential
FL,426369,CLAY COUNTY,Residential
FL,621175,CLAY COUNTY,Residential
FL,740683,CLAY COUNTY,Residential
FL,974438,CLAY COUNTY,Residential
FL,443137,CLAY COUNTY,Residential
FL,174313,CLAY COUNTY,Residential
FL,515429,CLAY COUNTY,Residential
FL,168714,CLAY COUNTY,Residential
FL,967565,CLAY COUNTY,Residential
FL,216270,CLAY COUNTY,Residential
FL,650875,CLAY COUNTY,Commercial
FL,971511,CLAY COUNTY,Residential
FL,413953,CLAY COUNTY,Residential
FL,450658,CLAY COUNTY,Residential
FL,228299,CLAY COUNTY,Residential
FL,717202,CLAY COUNTY,Residential
FL,772804,CLAY COUNTY,Commercial
FL,932466,CLAY COUNTY,Commercial
FL,533299,CLAY COUNTY,Residential
FL,284003,CLAY COUNTY,Residential
FL,205704,CLAY COUNTY,Residential
FL,346837,CLAY COUNTY,Residential
FL,371665,CLAY COUNTY,Residential
FL,574882,CLAY COUNTY,Residential
FL,110888,CLAY COUNTY,Residential
FL,375055,BAKER COUNTY,Residential
FL,482716,BAKER COUNTY,Residential
FL,603519,BAKER COUNTY,Residential
FL,268570,BAKER COUNTY,Residential
FL,820558,CLAY COUNTY,Commercial
FL,498729,CLAY COUNTY,Residential
FL,950716,CLAY COUNTY,Commercial
FL,128894,CLAY COUNTY,Residential
FL,881492,CLAY COUNTY,Residential
FL,321346,CLAY COUNTY,Residential
FL,581291,CLAY COUNTY,Residential
FL,370644,CLAY COUNTY,Residential
FL,545031,CLAY COUNTY,Residential
FL,201089,CLAY COUNTY,Residential
FL,790967,CLAY COUNTY,Residential
FL,558007,CLAY COUNTY,Residential
FL,125552,CLAY COUNTY,Residential
FL,527643,CLAY COUNTY,Residential
FL,110872,CLAY COUNTY,Residential
FL,893113,CLAY COUNTY,Residential
FL,575211,CLAY COUNTY,Residential
FL,665536,CLAY COUNTY,Residential
FL,273487,CLAY COUNTY,Residential
FL,280674,CLAY COUNTY,Residential
FL,248341,CLAY COUNTY,Residential
FL,113250,CLAY COUNTY,Residential
FL,430658,CLAY COUNTY,Residential
FL,449510,CLAY COUNTY,Residential
FL,814098,CLAY COUNTY,Residential
FL,491496,CLAY COUNTY,Residential
FL,519546,CLAY COUNTY,Commercial
FL,399722,CLAY COUNTY,Residential
FL,898714,CLAY COUNTY,Commercial
FL,284335,CLAY COUNTY,Residential
FL,328660,CLAY COUNTY,Residential
FL,939217,CLAY COUNTY,Residential
FL,312341,CLAY COUNTY,Residential
FL,851500,CLAY COUNTY,Residential
FL,206063,CLAY COUNTY,Residential
FL,911054,CLAY COUNTY,Residential
FL,990316,CLAY COUNTY,Residential
FL,998798,CLAY COUNTY,Residential
FL,743895,CLAY COUNTY,Residential
FL,183291,CLAY COUNTY,Residential
FL,762494,CLAY COUNTY,Residential
FL,614159,CLAY COUNTY,Residential
FL,313157,CLAY COUNTY,Residential
FL,549388,CLAY COUNTY,Residential
FL,381206,CLAY COUNTY,Residential
FL,903839,CLAY COUNTY,Residential
FL,484007,CLAY COUNTY,Residential
FL,758694,CLAY COUNTY,Residential
FL,718473,CLAY COUNTY,Residential
FL,310500,CLAY COUNTY,Residential
FL,951965,CLAY COUNTY,Residential
FL,686067,CLAY COUNTY,Residential
FL,630246,CLAY COUNTY,Residential
FL,960864,CLAY COUNTY,Residential
FL,368093,CLAY COUNTY,Residential
FL,596039,CLAY COUNTY,Residential
FL,793688,CLAY COUNTY,Residential
FL,655727,CLAY COUNTY,Residential
FL,203305,CLAY COUNTY,Residential
FL,625673,CLAY COUNTY,Residential
FL,484687,CLAY COUNTY,Residential
FL,745529,CLAY COUNTY,Residential
FL,595624,CLAY COUNTY,Residential
FL,901277,CLAY COUNTY,Residential
FL,986412,CLAY COUNTY,Residential
FL,555955,CLAY COUNTY,Residential
FL,817829,CLAY COUNTY,Commercial
FL,447682,CLAY COUNTY,Residential
FL,791246,CLAY COUNTY,Residential
FL,828195,CLAY COUNTY,Residential
FL,349231,CLAY COUNTY,Residential
FL,327231,CLAY COUNTY,Residential
FL,157885,CLAY COUNTY,Residential
FL,480677,CLAY COUNTY,Residential
FL,469669,CLAY COUNTY,Residential
FL,162340,CLAY COUNTY,Residential
FL,368883,CLAY COUNTY,Residential
FL,823110,CLAY COUNTY,Residential
FL,805930,CLAY COUNTY,Residential
FL,615055,CLAY COUNTY,Residential
FL,510571,CLAY COUNTY,Residential
FL,599636,CLAY COUNTY,Residential
FL,252174,CLAY COUNTY,Residential
FL,801148,CLAY COUNTY,Residential
FL,793447,CLAY COUNTY,Residential
FL,787827,CLAY COUNTY,Residential
FL,970645,CLAY COUNTY,Residential
FL,829730,CLAY COUNTY,Commercial
FL,693967,CLAY COUNTY,Residential
FL,780380,CLAY COUNTY,Commercial
FL,816959,CLAY COUNTY,Residential
FL,575231,CLAY COUNTY,Residential
FL,625865,CLAY COUNTY,Residential
FL,132961,CLAY COUNTY,Commercial
FL,418645,CLAY COUNTY,Residential
FL,451133,CLAY COUNTY,Residential
FL,688245,CLAY COUNTY,Residential
FL,516626,CLAY COUNTY,Residential
FL,529970,ST  JOHNS COUNTY,Residential
FL,884768,ST  JOHNS COUNTY,Residential
FL,163481,ST  JOHNS COUNTY,Residential
FL,758210,ST  JOHNS COUNTY,Commercial
FL,249945,ST  JOHNS COUNTY,Residential
FL,805642,ST  JOHNS COUNTY,Residential
FL,240151,ST  JOHNS COUNTY,Residential
FL,144321,ST  JOHNS COUNTY,Residential
FL,872373,ST  JOHNS COUNTY,Residential
FL,775283,ST  JOHNS COUNTY,Residential
FL,138616,ST  JOHNS COUNTY,Residential
FL,397202,ST  JOHNS COUNTY,Residential
FL,758276,ST  JOHNS COUNTY,Residential
FL,217068,ST  JOHNS COUNTY,Residential
FL,627387,ST  JOHNS COUNTY,Residential
FL,611518,ST  JOHNS COUNTY,Residential
FL,474581,ST  JOHNS COUNTY,Residential
FL,581062,ST  JOHNS COUNTY,Residential
FL,242620,ST  JOHNS COUNTY,Residential
FL,599189,ST  JOHNS COUNTY,Residential
FL,240859,ST  JOHNS COUNTY,Residential
FL,392938,ST  JOHNS COUNTY,Residential
FL,868280,ST  JOHNS COUNTY,Residential
FL,640979,ST  JOHNS COUNTY,Residential
FL,924750,ST  JOHNS COUNTY,Residential
FL,753749,FLAGLER COUNTY,Residential
FL,218910,ST  JOHNS COUNTY,Residential
FL,716300,ST  JOHNS COUNTY,Residential
FL,592140,ST  JOHNS COUNTY,Commercial
FL,405514,ST  JOHNS COUNTY,Commercial
FL,201544,ST  JOHNS COUNTY,Residential
FL,952351,ST  JOHNS COUNTY,Residential
FL,453419,ST  JOHNS COUNTY,Residential
FL,636902,ST  JOHNS COUNTY,Residential
FL,836032,ST  JOHNS COUNTY,Residential
FL,587845,ST  JOHNS COUNTY,Residential
FL,268554,ST  JOHNS COUNTY,Residential
FL,218318,ST  JOHNS COUNTY,Residential
FL,429098,ST  JOHNS COUNTY,Residential
FL,904790,ST  JOHNS COUNTY,Residential
FL,341035,ST  JOHNS COUNTY,Residential
FL,766044,ST  JOHNS COUNTY,Residential
FL,900080,ST  JOHNS COUNTY,Residential
FL,736640,ST  JOHNS COUNTY,Residential
FL,876566,ST  JOHNS COUNTY,Residential
FL,937515,ST  JOHNS COUNTY,Residential
FL,123359,ST  JOHNS COUNTY,Residential
FL,147295,ST  JOHNS COUNTY,Residential
FL,638119,ST  JOHNS COUNTY,Residential
FL,686788,ST  JOHNS COUNTY,Residential
FL,293065,ST  JOHNS COUNTY,Commercial
FL,180193,ST  JOHNS COUNTY,Residential
FL,772617,ST  JOHNS COUNTY,Residential
FL,403715,ST  JOHNS COUNTY,Residential
FL,361295,ST  JOHNS COUNTY,Residential
FL,927744,ST  JOHNS COUNTY,Residential
FL,216775,ST  JOHNS COUNTY,Residential
FL,594385,ST  JOHNS COUNTY,Residential
FL,197723,ST  JOHNS COUNTY,Residential
FL,578894,ST  JOHNS COUNTY,Residential
FL,768448,ST  JOHNS COUNTY,Residential
FL,481388,ST  JOHNS COUNTY,Residential
FL,313664,ST  JOHNS COUNTY,Residential
FL,731719,ST  JOHNS COUNTY,Residential
FL,308578,ST  JOHNS COUNTY,Residential
FL,121709,ST  JOHNS COUNTY,Residential
FL,716004,ST  JOHNS COUNTY,Residential
FL,661496,ST  JOHNS COUNTY,Residential
FL,612626,ST  JOHNS COUNTY,Residential
FL,352290,ST  JOHNS COUNTY,Residential
FL,400096,ST  JOHNS COUNTY,Residential
FL,940268,ST  JOHNS COUNTY,Residential
FL,301031,ST  JOHNS COUNTY,Residential
FL,217378,ST  JOHNS COUNTY,Residential
FL,455667,ST  JOHNS COUNTY,Residential
FL,780296,ST  JOHNS COUNTY,Residential
FL,889509,ST  JOHNS COUNTY,Residential
FL,543467,ST  JOHNS COUNTY,Residential
FL,898563,ST  JOHNS COUNTY,Residential
FL,453122,ST  JOHNS COUNTY,Residential
FL,892997,ST  JOHNS COUNTY,Residential
FL,406909,ST  JOHNS COUNTY,Residential
FL,597721,ST  JOHNS COUNTY,Residential
FL,413465,ST  JOHNS COUNTY,Residential
FL,505886,ST  JOHNS COUNTY,Residential
FL,989269,ST  JOHNS COUNTY,Residential
FL,724533,ST  JOHNS COUNTY,Commercial
FL,113070,ST  JOHNS COUNTY,Residential
FL,246966,ST  JOHNS COUNTY,Residential
FL,270693,ST  JOHNS COUNTY,Residential
FL,171637,ST  JOHNS COUNTY,Commercial
FL,931285,ST  JOHNS COUNTY,Residential
FL,958269,ST  JOHNS COUNTY,Residential
FL,479436,ST  JOHNS COUNTY,Residential
FL,603012,ST  JOHNS COUNTY,Residential
FL,745546,ST  JOHNS COUNTY,Residential
FL,675553,ST  JOHNS COUNTY,Residential
FL,259171,ST  JOHNS COUNTY,Residential
FL,225244,ST  JOHNS COUNTY,Residential
FL,845968,ST  JOHNS COUNTY,Residential
FL,138896,ST  JOHNS COUNTY,Residential
FL,333908,ST  JOHNS COUNTY,Residential
FL,691453,ST  JOHNS COUNTY,Residential
FL,575150,ST  JOHNS COUNTY,Residential
FL,439688,ST  JOHNS COUNTY,Residential
FL,921842,ST  JOHNS COUNTY,Residential
FL,435330,ST  JOHNS COUNTY,Residential
FL,132865,ST  JOHNS COUNTY,Residential
FL,642061,UNION COUNTY,Residential
FL,623689,UNION COUNTY,Residential
FL,992919,ST  JOHNS COUNTY,Residential
FL,569166,ST  JOHNS COUNTY,Residential
FL,951214,ST  JOHNS COUNTY,Residential
FL,365016,ST  JOHNS COUNTY,Residential
FL,992740,ST  JOHNS COUNTY,Residential
FL,739949,ST  JOHNS COUNTY,Residential
FL,874599,ST  JOHNS COUNTY,Residential
FL,860965,ST  JOHNS COUNTY,Residential
FL,330165,ST  JOHNS COUNTY,Residential
FL,650181,ST  JOHNS COUNTY,Residential
FL,749222,ST  JOHNS COUNTY,Residential
FL,178508,ST  JOHNS COUNTY,Residential
FL,398028,ST  JOHNS COUNTY,Residential
FL,559266,ST  JOHNS COUNTY,Residential
FL,705300,ST  JOHNS COUNTY,Residential
FL,536447,ST  JOHNS COUNTY,Residential
FL,158793,ST  JOHNS COUNTY,Commercial
FL,831984,ST  JOHNS COUNTY,Commercial
FL,963320,ST  JOHNS COUNTY,Residential
FL,107299,ST  JOHNS COUNTY,Residential
FL,605850,ST  JOHNS COUNTY,Residential
FL,395298,ST  JOHNS COUNTY,Residential
FL,670035,ST  JOHNS COUNTY,Residential
FL,625216,ST  JOHNS COUNTY,Commercial
FL,397233,ST  JOHNS COUNTY,Residential
FL,167116,ST  JOHNS COUNTY,Residential
FL,451362,ST  JOHNS COUNTY,Residential
FL,136213,ST  JOHNS COUNTY,Residential
FL,582888,ST  JOHNS COUNTY,Residential
FL,771693,ST  JOHNS COUNTY,Residential
FL,441366,ST  JOHNS COUNTY,Commercial
FL,647091,ST  JOHNS COUNTY,Residential
FL,601572,ST  JOHNS COUNTY,Residential
FL,698704,ST  JOHNS COUNTY,Residential
FL,513996,ST  JOHNS COUNTY,Residential
FL,231209,ST  JOHNS COUNTY,Residential
FL,684474,ST  JOHNS COUNTY,Residential
FL,862827,ST  JOHNS COUNTY,Residential
FL,203365,ST  JOHNS COUNTY,Residential
FL,389215,ST  JOHNS COUNTY,Residential
FL,748106,ST  JOHNS COUNTY,Residential
FL,998686,ST  JOHNS COUNTY,Residential
FL,917134,ST  JOHNS COUNTY,Residential
FL,854991,ST  JOHNS COUNTY,Residential
FL,270478,ST  JOHNS COUNTY,Residential
FL,791159,ST  JOHNS COUNTY,Residential
FL,381856,ST  JOHNS COUNTY,Residential
FL,862845,ST  JOHNS COUNTY,Residential
FL,650764,ST  JOHNS COUNTY,Residential
FL,799393,ST  JOHNS COUNTY,Residential
FL,668169,ST  JOHNS COUNTY,Residential
FL,409123,ST  JOHNS COUNTY,Residential
FL,437215,ST  JOHNS COUNTY,Residential
FL,416022,ST  JOHNS COUNTY,Residential
FL,198890,ST  JOHNS COUNTY,Residential
FL,109952,ST  JOHNS COUNTY,Residential
FL,706975,ST  JOHNS COUNTY,Residential
FL,231215,ST  JOHNS COUNTY,Residential
FL,195370,ST  JOHNS COUNTY,Residential
FL,498459,ST  JOHNS COUNTY,Residential
FL,437327,ST  JOHNS COUNTY,Residential
FL,125310,ST  JOHNS COUNTY,Residential
FL,841542,ST  JOHNS COUNTY,Residential
FL,609192,ST  JOHNS COUNTY,Residential
FL,436819,ST  JOHNS COUNTY,Residential
FL,404396,ST  JOHNS COUNTY,Residential
FL,675631,ST  JOHNS COUNTY,Residential
FL,875517,ST  JOHNS COUNTY,Residential
FL,122968,ST  JOHNS COUNTY,Residential
FL,462865,ST  JOHNS COUNTY,Residential
FL,762271,ST  JOHNS COUNTY,Commercial
FL,118657,ST  JOHNS COUNTY,Residential
FL,680967,ST  JOHNS COUNTY,Residential
FL,235283,ST  JOHNS COUNTY,Residential
FL,978723,ST  JOHNS COUNTY,Residential
FL,553660,ST  JOHNS COUNTY,Residential
FL,373053,ST  JOHNS COUNTY,Residential
FL,539364,ST  JOHNS COUNTY,Residential
FL,803437,ST  JOHNS COUNTY,Commercial
FL,128242,ST  JOHNS COUNTY,Residential
FL,946299,ST  JOHNS COUNTY,Residential
FL,526205,ST  JOHNS COUNTY,Residential
FL,236986,ST  JOHNS COUNTY,Residential
FL,189489,ST  JOHNS COUNTY,Residential
FL,707198,ST  JOHNS COUNTY,Residential
FL,576623,ST  JOHNS COUNTY,Residential
FL,183496,ST  JOHNS COUNTY,Residential
FL,380278,ST  JOHNS COUNTY,Residential
FL,973374,ST  JOHNS COUNTY,Residential
FL,949520,ST  JOHNS COUNTY,Residential
FL,261179,ST  JOHNS COUNTY,Residential
FL,519120,ST  JOHNS COUNTY,Residential
FL,878456,ST  JOHNS COUNTY,Residential
FL,786881,ST  JOHNS COUNTY,Residential
FL,378835,ST  JOHNS COUNTY,Residential
FL,725244,ST  JOHNS COUNTY,Residential
FL,130019,ST  JOHNS COUNTY,Residential
FL,512917,ST  JOHNS COUNTY,Residential
FL,357588,ST  JOHNS COUNTY,Residential
FL,499308,ST  JOHNS COUNTY,Residential
FL,980137,ST  JOHNS COUNTY,Residential
FL,569071,ST  JOHNS COUNTY,Residential
FL,964046,ST  JOHNS COUNTY,Residential
FL,407793,ST  JOHNS COUNTY,Residential
FL,122489,ST  JOHNS COUNTY,Residential
FL,380501,ST  JOHNS COUNTY,Residential
FL,442434,ST  JOHNS COUNTY,Residential
FL,296989,ST  JOHNS COUNTY,Residential
FL,888060,ST  JOHNS COUNTY,Residential
FL,633291,ST  JOHNS COUNTY,Residential
FL,574669,ST  JOHNS COUNTY,Residential
FL,406476,ST  JOHNS COUNTY,Residential
FL,511659,ST  JOHNS COUNTY,Residential
FL,640168,ST  JOHNS COUNTY,Residential
FL,879768,ST  JOHNS COUNTY,Residential
FL,930040,ST  JOHNS COUNTY,Residential
FL,599300,ST  JOHNS COUNTY,Residential
FL,670732,ST  JOHNS COUNTY,Commercial
FL,399700,ST  JOHNS COUNTY,Residential
FL,514895,ST  JOHNS COUNTY,Residential
FL,111328,ST  JOHNS COUNTY,Residential
FL,835575,ST  JOHNS COUNTY,Residential
FL,931096,ST  JOHNS COUNTY,Residential
FL,667421,ST  JOHNS COUNTY,Residential
FL,376640,ST  JOHNS COUNTY,Residential
FL,298326,ST  JOHNS COUNTY,Residential
FL,360789,ST  JOHNS COUNTY,Residential
FL,884365,ST  JOHNS COUNTY,Residential
FL,994959,ST  JOHNS COUNTY,Commercial
FL,783989,ST  JOHNS COUNTY,Residential
FL,295393,ST  JOHNS COUNTY,Residential
FL,863621,ST  JOHNS COUNTY,Residential
FL,555963,ST  JOHNS COUNTY,Residential
FL,188565,ST  JOHNS COUNTY,Residential
FL,449286,ST  JOHNS COUNTY,Residential
FL,435175,ST  JOHNS COUNTY,Residential
FL,873404,ST  JOHNS COUNTY,Residential
FL,464220,ST  JOHNS COUNTY,Residential
FL,916914,ST  JOHNS COUNTY,Residential
FL,291833,ST  JOHNS COUNTY,Residential
FL,255895,ST  JOHNS COUNTY,Residential
FL,791510,ST  JOHNS COUNTY,Residential
FL,637980,ST  JOHNS COUNTY,Residential
FL,941716,ST  JOHNS COUNTY,Residential
FL,459212,ST  JOHNS COUNTY,Commercial
FL,892568,ST  JOHNS COUNTY,Commercial
FL,301816,ST  JOHNS COUNTY,Residential
FL,157792,ST  JOHNS COUNTY,Residential
FL,647230,ST  JOHNS COUNTY,Commercial
FL,475305,ST  JOHNS COUNTY,Residential
FL,375580,ST  JOHNS COUNTY,Residential
FL,979654,ST  JOHNS COUNTY,Residential
FL,921392,ST  JOHNS COUNTY,Residential
FL,408811,ST  JOHNS COUNTY,Residential
FL,281805,ST  JOHNS COUNTY,Residential
FL,757566,ST  JOHNS COUNTY,Commercial
FL,117339,ST  JOHNS COUNTY,Residential
FL,736974,ST  JOHNS COUNTY,Residential
FL,487567,ST  JOHNS COUNTY,Residential
FL,548600,ST  JOHNS COUNTY,Commercial
FL,144572,ST  JOHNS COUNTY,Residential
FL,749121,ST  JOHNS COUNTY,Residential
FL,523825,ST  JOHNS COUNTY,Residential
FL,635004,ST  JOHNS COUNTY,Residential
FL,462386,ST  JOHNS COUNTY,Residential
FL,385025,ST  JOHNS COUNTY,Residential
FL,639695,ST  JOHNS COUNTY,Residential
FL,864004,ST  JOHNS COUNTY,Residential
FL,722782,ST  JOHNS COUNTY,Residential
FL,112287,ST  JOHNS COUNTY,Residential
FL,106762,ST  JOHNS COUNTY,Residential
FL,506991,ST  JOHNS COUNTY,Residential
FL,762146,ST  JOHNS COUNTY,Residential
FL,114301,ST  JOHNS COUNTY,Residential
FL,562126,ST  JOHNS COUNTY,Commercial
FL,585198,ST  JOHNS COUNTY,Residential
FL,253679,ST  JOHNS COUNTY,Commercial
FL,445604,ST  JOHNS COUNTY,Commercial
FL,413464,ST  JOHNS COUNTY,Residential
FL,190995,ST  JOHNS COUNTY,Residential
FL,202119,ST  JOHNS COUNTY,Residential
